"ArtNumber";"Title";"Description_Short";"DisplayPrice";"Img_url";"Deeplink1";"ProductCategoryID";"ProductCategoryName";"CF_MPN";"CF_Verfügbarkeit";"CF_Versandkosteninfo";"CF_Store-ID";"CF_Provisionsgruppe"
"131524";"Withings Body, Körperwaage, WLAN/Bluetooth, weiß";"Gesundheit pur ââ mit der Withings Body. Die Withings Body misst mehr als nur Ihr KÂrpergewicht. Neben der Ermittlung Ihres BMI, zeigt Ihnen die smarte Waage auch Ihre AktivitÂten und das Wetter an. Durch die integrierte Position Control-Technologie wird Ihre KÂrperposition gemessen, um so eine optimale Gewichtskontrolle zu gewÂhrleisten. Bei jedem Wiegen, wird ein Gewichtsverlauf auf dem grafischen Display wiedergegeben. Mit dem integrierten Baby- und Schwangerschaftsmodus und den, bis zu 8";"58.99 EUR";"https://www.gravis.de/p/1/withings-body-koerperwaage-wlan-bluetooth-weiss_p1.jpg";"https://partners.webmasterplan.com/click.asp?ref=724933&site=7075&type=text&tnb=15&diurl=https://www.gravis.de/Zubehoer/fuer-Apple-iPad/App-based-Zubehoer/Withings-Body-Koerperwaage-WLAN-Bluetooth-weiss-131524.html?campaign=standard";16895988;"Zubehör > für Apple iPad > App-based-Zubehör";"WBS06WHITEALLINT";"Sofort lieferbar";"Versandkosten bei Zahlung per Vorkasse, Nachnahme, PayPal oder Kreditkarte.";"200111 200112 200113 200114 200117 200121 200122 200123 200124 200126 200128 200131 200132 200133 200135 200136 200141 200142 200143 200145 200152 200153 200156 200159 200162 200163 200168 208116 400000 400050";"Zubehör"
"131486";"Withings Thermo, Fieberthermometer, Bluetooth, weiß";"Mit Withings Thermo ist Fiebermessen so einfach und aussagekrÂftig wie nie. Das Thermometer misst die KÂrpertemperatur prÂzise und ohne BerÂhrung an der Stirn und Âbermittelt die Daten per Bluetooth an Ihr Smartphone oder Tablet. Mithilfe der App erhalten Sie weitergehende Informationen und Tipps. Fieberthermometer fÂr berÂhrungsloses Fiebermessen Beleuchtete und farbcodierte Anzeige Bluetooth-Verbindung zu Ihrem mobilen GerÂt Protokoll und Auswertung der Messungen Âber die Nokia Health Mate App";"88.99 EUR";"https://www.gravis.de/p/1/withings-thermo-fieberthermometer-bluetooth-weiss_p1.jpg";"https://partners.webmasterplan.com/click.asp?ref=724933&site=7075&type=text&tnb=15&diurl=https://www.gravis.de/Smart-Tech/Smart-Health/medizinische-Geraete/Withings-Thermo-Fieberthermometer-Bluetooth-weiss-131486.html?campaign=standard";17492421;"Smart Tech > Smart Health > medizinische Geräte";"SCT01";"Sofort lieferbar";"Versandkosten bei Zahlung per Vorkasse, Nachnahme, PayPal oder Kreditkarte.";"200111 200112 200113 200114 200115 200117 200118 200121 200122 200123 200124 200125 200126 200128 200131 200132 200133 200134 200135 200136 200137 200141 200142 200144 200145 200148 200152 200153 200156 200157 200158 200159 200162 200163 200164 200168 206141 208116 400000 400050";"Zubehör"
"131485";"Withings/Nokia Home, HD-Kamera mit Luftqualitäts-Sensoren, WLAN/Bluetooth";"Mit Withings/Nokia Home haben Sie alles im Blick: Das Haus oder die Wohnung, die Kinder und sogar die Luftqualität! Mit der HD-Kamera mit integrierten Luftqualitäts-Sensoren bleiben Sie mit allem verbunden, was Ihnen wichtig ist und machen Ihr Heim zu einem sicheren und gesünderen Ort. HD-Kamera mit 5 Megapixel CMOS-Sensor Passend für iOS-Geräte Verbessertes 2-Wege-Audio 135 Weitwinkel Verbindung über WLAN und Bluetooth 4.0 Kostenlose App Installation der kompletten Heimüberwachung innerhalb von";"198.90 EUR";"https://www.gravis.de/p/1/nokia-home-hd-kamera-mit-luftqualitaets-sensoren-wlan-bluetooth_p1.jpg";"https://partners.webmasterplan.com/click.asp?ref=724933&site=7075&type=text&tnb=15&diurl=https://www.gravis.de/Smart-Tech/Smart-Living/Sicherheit/Withings-Nokia-Home-HD-Kamera-mit-Luftqualitaets-Sensoren-WLAN-Bluetooth-131485.html?campaign=standard";16990969;"Smart Tech > Smart Living > Sicherheit";"WBP02";"Sofort lieferbar";"Versandkosten bei Zahlung per Vorkasse, Nachnahme, PayPal oder Kreditkarte.";"400000";"Zubehör"
"131477";"Withings/Nokia Go, Aktivitätstracker, mit Armband und Clip, blau";"Mit Withings/Nokia Go können Sie einfach durchstarten. Der einfach zu handhabende Aktivitätstracker dokumentiert ganz automatisch, was Sie den Tag über machen und zeigt Ihren Fortschritt auf seinem E-Ink-Display. Ausgestattet mit einem auswechselbaren Armband und Clip ist er außerdem so flexibel einsatzbereit wie Sie selbst. Aktivitäts- und Schlaftracker E-Ink-Display mit Fortschrittsanzeige Automatisches Tracken Ihrer Aktivitäten Wasserdicht bis 50 m Auswechselbare Batterie mit bis zu 8 Monaten";"48.99 EUR";"https://www.gravis.de/p/1/nokia-go-aktivitaetstracker-mit-armband-und-clip-blau_p1.jpg";"https://partners.webmasterplan.com/click.asp?ref=724933&site=7075&type=text&tnb=15&diurl=https://www.gravis.de/Smart-Tech/Smart-Health/Aktivitaets-und-Fitnesstracker/Withings-Nokia-Go-Aktivitaetstracker-mit-Armband-und-Clip-blau-131477.html?campaign=standard";16990966;"Smart Tech > Smart Health > Aktivitäts- & Fitnesstracker";"WAM02BL";"Sofort lieferbar";"Versandkosten bei Zahlung per Vorkasse, Nachnahme, PayPal oder Kreditkarte.";"400000";"Zubehör"
"131473";"Withings/Nokia Go, Aktivitätstracker, mit Armband und Clip, rot";"Mit Withings/Nokia Go können Sie einfach durchstarten. Der einfach zu handhabende Aktivitätstracker dokumentiert ganz automatisch, was Sie den Tag über machen und zeigt Ihren Fortschritt auf seinem E-Ink-Display. Ausgestattet mit einem auswechselbaren Armband und Clip ist er außerdem so flexibel einsatzbereit wie Sie selbst. Aktivitäts- und Schlaftracker E-Ink-Display mit Fortschrittsanzeige Automatisches Tracken Ihrer Aktivitäten Wasserdicht bis 50 m Auswechselbare Batterie mit bis zu 8 Monaten";"48.99 EUR";"https://www.gravis.de/p/1/nokia-go-aktivitaetstracker-mit-armband-und-clip-rot_p1.jpg";"https://partners.webmasterplan.com/click.asp?ref=724933&site=7075&type=text&tnb=15&diurl=https://www.gravis.de/Smart-Tech/Smart-Health/Aktivitaets-und-Fitnesstracker/Withings-Nokia-Go-Aktivitaetstracker-mit-Armband-und-Clip-rot-131473.html?campaign=standard";16990966;"Smart Tech > Smart Health > Aktivitäts- & Fitnesstracker";"WAM02R";"Sofort lieferbar";"Versandkosten bei Zahlung per Vorkasse, Nachnahme, PayPal oder Kreditkarte.";"400000";"Zubehör"
"131472";"Withings/Nokia Steel, Smartwatch/Aktivitätstracker, Bluetooth, schwarz";"Die elegante Withings/Nokia Steel Smartwatch verbindet Stilbewusstsein mit einer sportlichen Lebensweise. Sie zeichnet Daten Âber Ihre Bewegung, Ihren Schlaf und eine Vielzahl sportlicher AktivitÂten fÂr Sie auf. Dabei motiviert Sie den TrÂger zu einer gesÂnderen Lebensweise, denn hinter dem zeitlosen, analogen Zifferblatt verbirgt sich eine leistungsstarke Smartwatch. Smartwatch mit Zeit- und AktivitÂtsaufzeichnung UhrengehÂuse aus Stahl mit Silikon-Armband Wasserfest bis 5 ATM";"89.99 EUR";"https://www.gravis.de/p/1/nokia-activitC3A9-steel-smartwach-aktivitaetstracker-bluetooth-schwarz_p1.jpg";"https://partners.webmasterplan.com/click.asp?ref=724933&site=7075&type=text&tnb=15&diurl=https://www.gravis.de/Smart-Tech/Smart-Health/Smartwatch/Withings-Nokia-Steel-Smartwatch-Aktivitaetstracker-Bluetooth-schwarz-131472.html?campaign=standard";16990980;"Smart Tech > Smart Health > Smartwatch";"HWA01B";"Sofort lieferbar";"Versandkosten bei Zahlung per Vorkasse, Nachnahme, PayPal oder Kreditkarte.";"400000 400050";"Mobile Geräte"
"131470";"Withings/Nokia Steel, Smartwatch/Aktivitätstracker, Bluetooth, weiß-schwarz";"Die elegante Withings/Nokia Steel Smartwatch verbindet Stilbewusstsein mit einer sportlichen Lebensweise. Sie zeichnet Daten Âber Ihre Bewegung, Ihren Schlaf und eine Vielzahl sportlicher AktivitÂten fÂr Sie auf. Dabei motiviert Sie den TrÂger zu einer gesÂnderen Lebensweise, denn hinter dem zeitlosen, analogen Zifferblatt verbirgt sich eine leistungsstarke Smartwatch. Smartwatch mit Zeit- und AktivitÂtsaufzeichnung UhrengehÂuse aus Stahl mit Silikon-Armband Wasserfest bis 5 ATM";"89.99 EUR";"https://www.gravis.de/p/1/nokia-activite-steel-smartwatch-aktivitaetstracker-bluetooth-weiss-schwarz_p1.jpg";"https://partners.webmasterplan.com/click.asp?ref=724933&site=7075&type=text&tnb=15&diurl=https://www.gravis.de/Smart-Tech/Smart-Health/Smartwatch/Withings-Nokia-Steel-Smartwatch-Aktivitaetstracker-Bluetooth-weiss-schwarz-131470.html?campaign=standard";16990980;"Smart Tech > Smart Health > Smartwatch";"HWA01BW";"Sofort lieferbar";"Versandkosten bei Zahlung per Vorkasse, Nachnahme, PayPal oder Kreditkarte.";"400000";"Mobile Geräte"
"134111";"Philips Hue Verlängerungskabel, 5m-Kabel für Outdoor-Lichtsystem, schwarz";"Philips Hue Verlängerungskabel, 5m-Kabel für Outdoor-Lichtsystem, schwarz";"14.99 EUR";"https://www.gravis.de/p/1/philips-hue-verlaengerungskabel-5m-kabel-fuer-outdoor-lichtsystem-schwarz_p1.jpg";"https://partners.webmasterplan.com/click.asp?ref=724933&site=7075&type=text&tnb=15&diurl=https://www.gravis.de/Smart-Tech/Smart-Living/Beleuchtung/Philips-Hue-Verlaengerungskabel-5m-Kabel-fuer-Outdoor-Lichtsystem-schwarz-134111.html?campaign=standard";16853088;"Smart Tech > Smart Living > Beleuchtung";"1742430PN";"Sofort lieferbar";"Versandkosten bei Zahlung per Vorkasse, Nachnahme, PayPal oder Kreditkarte.";"400000 400050";"Zubehör"
"134110";"Philips Hue Calla, LED-Sockelleuchte, Outdoor-Erweiterung für Hue Lichtsystem";"Setzen Sie mit der Hue Calla Sockelleuchte Ihren Außenbereich mit farblichen Licht-Akzenten gekonnt in Szene und lassen Sie ihn im neuen Glanz erstrahlen. Sei es das schöne Beet oder die exotische Topfpflanze am Wegesrand illuminieren Sie bestimmte Bereiche mit der dimmbaren Hue White and Color Ambiance Sockelleuchte. Integrieren Sie Hue Calla in Ihr Smart Home und passen Sie die Leuchte Ihren ganz persönlichen Bedürfnissen an. Smarte Leuchte für den Außenbereich Rundum Lichtverteilung White &";"99.99 EUR";"https://www.gravis.de/p/1/philips-hue-calla-led-sockelleuchte-outdoor-erweiterung-fuer-hue-lichtsystem_p1.jpg";"https://partners.webmasterplan.com/click.asp?ref=724933&site=7075&type=text&tnb=15&diurl=https://www.gravis.de/Smart-Tech/Smart-Living/Beleuchtung/Philips-Hue-Calla-LED-Sockelleuchte-Outdoor-Erweiterung-fuer-Hue-Lichtsystem-134110.html?campaign=standard";16853088;"Smart Tech > Smart Living > Beleuchtung";"1742030P7";"Sofort lieferbar";"Versandkosten bei Zahlung per Vorkasse, Nachnahme, PayPal oder Kreditkarte.";"400000 400050";"Zubehör"
"934105";"Philips Hue Turaco Starter Set, 2x LED-Wegeleuchte, Outdoor-Erweiterung für Hue Lichtsystem, inkl. Hue Bridge";"Das Philips Hue Turaco Starter Set enthÂlt zwei LED-Wegeleuchten sowie eine Philips Hue Bridge. Mit Turaco, der Hue White Outdoor-Wegeleuchte von Philips, verleihen Sie Ihrem Auenbereich nicht nur bei Einbruch der Dunkelheit eine angenehme AtmosphÂre, sondern erhÂhen auch die Sicherheit Ihrer Wohnumgebung. Ein mit der Hue-App programmierter Zeitplan, den Sie an Ihre ganz individuellen Anforderungen anpassen kÂnnen, gibt vor, wann sich Turaco ein- und ausschaltet ââ egal, ob Sie zuhause sind, bei";"319.79 EUR";"https://www.gravis.de/p/1/philips-hue-turaco-starter-set-2x-led-wegeleuchte-outdoor-erweiterung-fuer-hue-lichtsystem-inkl-hue-bridge_p1.jpg";"https://partners.webmasterplan.com/click.asp?ref=724933&site=7075&type=text&tnb=15&diurl=https://www.gravis.de/Smart-Tech/Smart-Living/Beleuchtung/Philips-Hue-Turaco-Starter-Set-2x-LED-Wegeleuchte-Outdoor-Erweiterung-fuer-Hue-Lichtsystem-inkl-Hue-Bridge-934105.html?campaign=standard";16853088;"Smart Tech > Smart Living > Beleuchtung";"";"Sofort lieferbar";"Versandkosten bei Zahlung per Vorkasse, Nachnahme, PayPal oder Kreditkarte.";"";"Zubehör"
"934101";"Philips Hue Tuar Starter Set, 2x LED-Sockelleuchte, Outdoor-Erweiterung für Hue Lichtsystem, inkl. Hue Bridge";"Das Philips Hue Tuar Starter Set enthÂlt zwei LED-Sockelleuchten sowie eine Philips Hue Bridge.Mit der Philips Hue White Outdoor-Sockelleuchte Tuar schaffen Sie nicht nur angenehmes Licht in Ihrem Garten, wenn die DÂmmerung einbricht, sondern erhÂhen auch die Sicherheit Ihrer Wohnumgebung. Ein mit der Hue-App programmierter Zeitplan, den Sie an Ihre ganz individuellen Anforderungen anpassen kÂnnen, gibt vor, wann sich Tuar ein- und ausschaltet ââ egal, ob Sie zu Hause sind, beim Einkaufen oder";"259.97 EUR";"https://www.gravis.de/p/1/philips-hue-tuar-starter-set-2x-led-sockelleuchte-outdoor-erweiterung-fuer-hue-lichtsystem-inkl-hue-bridge_p1.jpg";"https://partners.webmasterplan.com/click.asp?ref=724933&site=7075&type=text&tnb=15&diurl=https://www.gravis.de/Smart-Tech/Smart-Living/Beleuchtung/Philips-Hue-Tuar-Starter-Set-2x-LED-Sockelleuchte-Outdoor-Erweiterung-fuer-Hue-Lichtsystem-inkl-Hue-Bridge-934101.html?campaign=standard";16853088;"Smart Tech > Smart Living > Beleuchtung";"";"Sofort lieferbar";"Versandkosten bei Zahlung per Vorkasse, Nachnahme, PayPal oder Kreditkarte.";"";"Zubehör"
"934099";"Philips Hue Tuar Starter Set, 2x LED-Wegeleuchte, Outdoor-Erweiterung für Hue Lichtsystem, inkl. Hue Bridge";"Das Philips Hue Tuar Starter Set enthÂlt zwei LED-Wegeleuchten sowie eine Philips Hue Bridge.Mit Tuar, der Hue White Outdoor-Wegeleuchte von Philips, verleihen Sie Ihrem Auenbereich nicht nur bei Einbruch der Dunkelheit eine angenehme AtmosphÂre, sondern erhÂhen auch die Sicherheit Ihrer Wohnumgebung. Ein mit der Hue-App programmierter Zeitplan, den Sie an Ihre ganz individuellen Anforderungen anpassen kÂnnen, gibt vor, wann sich Tuar ein- und ausschaltet ââ egal, ob Sie zuhause sind, bei";"319.79 EUR";"https://www.gravis.de/p/1/philips-hue-tuar-starter-set-2x-led-wegeleuchte-outdoor-erweiterung-fuer-hue-lichtsystem-inkl-hue-bridge_p1.jpg";"https://partners.webmasterplan.com/click.asp?ref=724933&site=7075&type=text&tnb=15&diurl=https://www.gravis.de/Smart-Tech/Smart-Living/Beleuchtung/Philips-Hue-Tuar-Starter-Set-2x-LED-Wegeleuchte-Outdoor-Erweiterung-fuer-Hue-Lichtsystem-inkl-Hue-Bridge-934099.html?campaign=standard";16853088;"Smart Tech > Smart Living > Beleuchtung";"";"Sofort lieferbar";"Versandkosten bei Zahlung per Vorkasse, Nachnahme, PayPal oder Kreditkarte.";"";"Zubehör"
"934097";"Philips Hue Tuar Starter Set, 2x LED-Wandleuchte, Outdoor-Erweiterung für Hue Lichtsystem, inkl. Hue Bridge";"Das Philips Hue Tuar Starter Set enthÂlt zwei LED-Wandleuchten sowie eine Philips Hue Bridge.Mit der Philips Hue White Outdoor-Wandleuchte Tuar schaffen Sie nicht nur angenehmes Licht auf Balkon und Terrasse, sondern sorgen auch fÂr eine stilvolle Beleuchtung Ihres Hauseingangs oder des Garagenbereichs. ErhÂhen Sie die Sicherheit Ihrer Wohnumgebung mit programmierten ZeitplÂnen, die Sie mit der Hue-App an Ihre ganz individuellen Anforderungen anpassen kÂnnen. Smarte Leuchte aus Edelstahl fÂr den";"199.97 EUR";"https://www.gravis.de/p/1/philips-hue-tuar-starter-set-2x-led-wandleuchte-outdoor-erweiterung-fuer-hue-lichtsystem-inkl-hue-bridge_p1.jpg";"https://partners.webmasterplan.com/click.asp?ref=724933&site=7075&type=text&tnb=15&diurl=https://www.gravis.de/Smart-Tech/Smart-Living/Beleuchtung/Philips-Hue-Tuar-Starter-Set-2x-LED-Wandleuchte-Outdoor-Erweiterung-fuer-Hue-Lichtsystem-inkl-Hue-Bridge-934097.html?campaign=standard";16853088;"Smart Tech > Smart Living > Beleuchtung";"";"Sofort lieferbar";"Versandkosten bei Zahlung per Vorkasse, Nachnahme, PayPal oder Kreditkarte.";"";"Zubehör"
"934057";"Philips Hue Lucca Starter Set, 2x LED-Wegeleuchte, Outdoor-Erweiterung für Hue Lichtsystem, inkl. Hue Bridge";"Das Philips Hue Lucca Starter Set enthÂlt zwei LED-Wegeleuchten sowie eine Philips Hue Bridge.Mit Lucca, der Hue White Outdoor-Wegeleuchte von Philips, verleihen Sie Ihrem Auenbereich nicht nur bei Einbruch der Dunkelheit eine angenehme AtmosphÂre, sondern erhÂhen auch die Sicherheit Ihrer Wohnumgebung. Ein mit der Hue-App programmierter Zeitplan, den Sie an Ihre ganz individuellen Anforderungen anpassen kÂnnen, gibt vor, wann sich die Wegeleuchte ein- und ausschaltet ââ egal, ob Sie zuhause";"319.79 EUR";"https://www.gravis.de/p/1/philips-hue-lucca-starter-set-2x-led-wegeleuchte-outdoor-erweiterung-fuer-hue-lichtsystem-inkl-hue-bridge_p1.jpg";"https://partners.webmasterplan.com/click.asp?ref=724933&site=7075&type=text&tnb=15&diurl=https://www.gravis.de/Smart-Tech/Smart-Living/Beleuchtung/Philips-Hue-Lucca-Starter-Set-2x-LED-Wegeleuchte-Outdoor-Erweiterung-fuer-Hue-Lichtsystem-inkl-Hue-Bridge-934057.html?campaign=standard";16853088;"Smart Tech > Smart Living > Beleuchtung";"";"Sofort lieferbar";"Versandkosten bei Zahlung per Vorkasse, Nachnahme, PayPal oder Kreditkarte.";"";"Zubehör"
"934056";"Philips Hue Lucca Starter Set, 2x LED-Sockelleuchte, Outdoor-Erweiterung für Hue Lichtsystem, inkl. Hue Bridge";"Das Philips Hue Lucca Starter Set enthÂlt zwei LED-Sockelleuchten sowie eine Philips Hue Bridge.Mit der Philips Hue White Outdoor-Sockelleuchte Lucca erhÂhen Sie die Sicherheit Ihrer gesamten Wohnumgebung und schaffen angenehmes Licht in Ihren Garten, sobald die DÂmmerung einbricht. Ein mit der Hue-App programmierter Zeitplan, den Sie an Ihre ganz individuellen Anforderungen anpassen kÂnnen, gibt vor, wann sich Lucca ein- und ausschaltet ââ auch dann, wenn Sie im Urlaub sind. Smarte Leuchte aus";"259.97 EUR";"https://www.gravis.de/p/1/philips-hue-lucca-starter-set-2x-led-sockelleuchte-outdoor-erweiterung-fuer-hue-lichtsystem-inkl-hue-bridge_p1.jpg";"https://partners.webmasterplan.com/click.asp?ref=724933&site=7075&type=text&tnb=15&diurl=https://www.gravis.de/Smart-Tech/Smart-Living/Beleuchtung/Philips-Hue-Lucca-Starter-Set-2x-LED-Sockelleuchte-Outdoor-Erweiterung-fuer-Hue-Lichtsystem-inkl-Hue-Bridge-934056.html?campaign=standard";16853088;"Smart Tech > Smart Living > Beleuchtung";"";"Sofort lieferbar";"Versandkosten bei Zahlung per Vorkasse, Nachnahme, PayPal oder Kreditkarte.";"";"Zubehör"
"135346";"Amazon Smart Plug, smarter WLAN-Zwischenstecker, weiß";"Mit dem Amazon Smart Plug schalten Sie Ihre Haushaltsgeräte wie Lampen oder die Kaffemaschine ganz einfach mit Ihrer Stimme oder per App an oder aus. Ganz ohne Hub und speziell entworfen für das Alexa Voice System erweitern Sie Ihr Smart Home mit dem smarten Zwischenstecker schnell und umkompliziert. Smarte WLAN-Steckdose Steuerung von Steckdosen per Alexa Voice System Kein Smart Home-Hub erforderlich Einfache Einrichtung und Bedienung Erstellen Sie Routinen und Zeitpläne mit der Alexa App";"29.99 EUR";"https://www.gravis.de/p/1/amazon-smart-plug-smarter-wlan-zwischenstecker-weiss_p1.jpg";"https://partners.webmasterplan.com/click.asp?ref=724933&site=7075&type=text&tnb=15&diurl=https://www.gravis.de/Zubehoer/fuer-Apple-iPhone/App-based-Zubehoer/Amazon-Smart-Plug-smarter-WLAN-Zwischenstecker-weiss-135346.html?campaign=standard";16895985;"Zubehör > für Apple iPhone > App-based-Zubehör";"B01MZEEFBA";"Sofort lieferbar";"Versandkosten bei Zahlung per Vorkasse, Nachnahme, PayPal oder Kreditkarte.";"200111 200112 200113 200114 200117 200121 200122 200123 200124 200128 200131 200132 200133 200135 200136 200142 200143 200144 200145 200152 200153 200156 200157 200159 200162 200163 208116 400000 400050";"Standard"
"134806";"Nomad Tri-Fold Folio, Schutzhülle für iPhone XS Max, Leder, braun";"Mit der robusten Nomad Tri Fold Folio Schutzhülle haben Sie jederzeit alle wichtigen Dinge beisammen und schützen Ihr iPhone umfassend von allen Seiten. Echtleder Schutzhülle Hochwertiges Polycarbonat-Gehäuse Kompatibel mit Qi-Ladegeräten Mikrofaserauskleidung auf der Innenseite Vereinen Sie Portemonnaie und Schutzhülle Zwei Geldscheinfächer sowie vier Kartenfächer sorgen dabei für ausreichend Platz. Darüber hinaus schützt die Tri-Fold Folio Ihr iPhone vor Stürzen und fällt dank erhöhter Kante";"54.99 EUR";"https://www.gravis.de/p/1/nomad-tri-fold-folio-schutzhuelle-fuer-iphone-l-leder-braun_p1.jpg";"https://partners.webmasterplan.com/click.asp?ref=724933&site=7075&type=text&tnb=15&diurl=https://www.gravis.de/Taschen-und-Huellen/fuer-Apple-iPhone/fuer-iPhone-XS-Max/Nomad-Tri-Fold-Folio-Schutzhuelle-fuer-iPhone-XS-Max-Leder-braun-134806.html?campaign=standard";28818510;"Taschen & Hüllen > für Apple iPhone > für iPhone XS Max";"NM21TR0H50";"Sofort lieferbar";"Versandkosten bei Zahlung per Vorkasse, Nachnahme, PayPal oder Kreditkarte.";"200112 200113 200121 200122 200142 200162 208116 400000";"Zubehör"
"134109";"Philips Hue Calla, LED-Sockelleuchte, Outdoor-BaseKit für Hue Lichtsystem";"Setzen Sie mit dem Hue Outdoor-Basis-Kit mit einer Hue Calla Sockelleuchte Ihren Außenbereich mit farblichen Licht-Akzenten gekonnt in Szene und lassen Sie ihn im neuen Glanz erstrahlen. Sei es das schöne Beet oder die exotische Topfpflanze am Wegesrand illuminieren Sie bestimmte Bereiche mit der dimmbaren Hue White and Color Ambiance Sockelleuchte. Integrieren Sie die Hue Outdoor-Leuchte in Ihr Smart Home und programmieren Sie Zeitpläne entsprechend Ihrer Anlässe und ganz persönlichen";"139.90 EUR";"https://www.gravis.de/p/1/philips-hue-calla-led-sockelleuchte-outdoor-basekit-fuer-hue-lichtsystem_p1.jpg";"https://partners.webmasterplan.com/click.asp?ref=724933&site=7075&type=text&tnb=15&diurl=https://www.gravis.de/Smart-Tech/Smart-Living/Beleuchtung/Philips-Hue-Calla-LED-Sockelleuchte-Outdoor-BaseKit-fuer-Hue-Lichtsystem-134109.html?campaign=standard";16853088;"Smart Tech > Smart Living > Beleuchtung";"1742330P7";"Sofort lieferbar";"Versandkosten bei Zahlung per Vorkasse, Nachnahme, PayPal oder Kreditkarte.";"400000 400050";"Zubehör"
